Year,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per cápita,Gasto per cápita
2019,Julio,País Vasco,KIWI,558.26,19667,3.52,34.38,0.26,0.93
2019,Julio,País Vasco,AGUACATE,234.14,89097,3.81,33.21,0.11,0.42
2019,Julio,País Vasco,PIÑA,324.06,66867,2.06,18.24,0.15,0.32
2019,Julio,País Vasco,OTRAS FRUTAS FRESCAS,1144.75,254025,2.22,54.49,0.54,1.2
2019,Julio,País Vasco,POMELO,97.16,21157,2.18,8.11,0.05,0.1
2019,Julio,País Vasco,CHIRIMOYA,0,0,0,0,0,0
2019,Julio,País Vasco,MANGO,101.14,31544,3.12,12.48,0.05,0.15
2019,Julio,País Vasco,FRUTAS IV GAMA,1618.88,23304,1.44,30.49,0.77,1.1
2019,Julio,Comunidad Valenciana,T.FRUTAS FRESCAS,45545.72,5923473,1.3,93.5,9.38,12.2
2019,Julio,Comunidad Valenciana,NARANJAS,2374.99,204666,0.86,24,0.49,0.42
2019,Julio,Comunidad Valenciana,MANDARINAS,64.53,6753,1.05,1.88,0.01,0.01
2019,Julio,Comunidad Valenciana,LIMONES,992.21,147584,1.49,34.4,0.2,0.3
2019,Julio,Comunidad Valenciana,PLATANOS,4185.87,597298,1.43,72.47,0.86,1.23
2019,Julio,Comunidad Valenciana,MANZANAS,2247.09,342497,1.52,53.03,0.46,0.71
2019,Julio,Comunidad Valenciana,PERAS,1166.18,168299,1.44,33.41,0.24,0.35
2019,Julio,Comunidad Valenciana,MELOCOTONES,3379.53,529896,1.57,53.07,0.7,1.09
2019,Julio,Comunidad Valenciana,NECTARINAS,1613,209518,1.3,38.29,0.33,0.43
2019,Julio,Comunidad Valenciana,ALBARICOQUES,689.76,125331,1.82,22.12,0.14,0.26
2019,Julio,Comunidad Valenciana,FRESAS/FRESON,119.34,71767,6.01,7.65,0.02,0.15
2019,Julio,Comunidad Valenciana,MELON,8909.21,792618,0.89,63.35,1.83,1.63
2019,Julio,Comunidad Valenciana,SANDIA,13174.26,1015365,0.77,67.25,2.71,2.09
2019,Julio,Comunidad Valenciana,CIRUELAS,1368.01,22948,1.68,35.95,0.28,0.47
2019,Julio,Comunidad Valenciana,CEREZAS,1364.06,504297,3.7,44.8,0.28,1.04
2019,Julio,Comunidad Valenciana,UVAS,222.67,59064,2.65,12.44,0.05,0.12
2019,Julio,Comunidad Valenciana,KIWI,843.82,269431,3.19,29.93,0.17,0.55
2019,Julio,Comunidad Valenciana,AGUACATE,489.1,183018,3.74,26.98,0.1,0.38
2019,Julio,Comunidad Valenciana,PIÑA,589.4,90971,1.54,15.39,0.12,0.19
2019,Julio,Comunidad Valenciana,OTRAS FRUTAS FRESCAS,1752.67,375619,2.14,46.81,0.36,0.77
2019,Julio,Comunidad Valenciana,POMELO,232.73,45626,1.96,3.75,0.05,0.09
2019,Julio,Comunidad Valenciana,CHIRIMOYA,0,0,0,0,0,0
2019,Julio,Comunidad Valenciana,MANGO,97.14,29042,2.99,6.66,0.02,0.06
2019,Julio,Comunidad Valenciana,FRUTAS IV GAMA,2546.67,338206,1.33,28.07,0.52,0.7
2019,Agosto,Total Nacional,TOTAL PATATAS,103976.44,1050657,1.01,75.43,2.25,2.28
2019,Agosto,Total Nacional,PATATAS FRESCAS,75508.71,7281366,0.96,62.51,1.64,1.58
2019,Agosto,Total Nacional,PATATAS CONGELADAS,3267.48,423086,1.29,9.76,0.07,0.09
2019,Agosto,Total Nacional,PATATAS PROCESADAS,5040.05,2802118,5.56,47.01,0.11,0.61
2019,Agosto,Total Nacional,PATATAS FRITAS,4276.59,2686379,6.28,45.3,0.09,0.58
2019,Agosto,Total Nacional,T.HORTALIZAS FRESCAS,223772.75,40882204,1.83,92.62,4.85,8.86
2019,Agosto,Total Nacional,TOMATES,65885.34,106801,1.62,75.53,1.43,2.32
2019,Agosto,Total Nacional,CEBOLLAS,31187.48,3806138,1.22,62,0.68,0.83
2019,Agosto,Total Nacional,AJOS,3636.03,1337143,3.68,28.95,0.08,0.29
2019,Agosto,Total Nacional,COLES,4086.92,440541,1.08,10.42,0.09,0.1
2019,Agosto,Total Nacional,PEPINOS,12932.39,1576532,1.22,45.52,0.28,0.34
2019,Agosto,Total Nacional,JUDIAS VERDES,9170.7,303895,3.31,27.33,0.2,0.66
2019,Agosto,Total Nacional,PIMIENTOS,20359.5,392361,1.93,63.2,0.44,0.85
2019,Agosto,Total Nacional,CHAMPIÑONES+O.SETAS,3516.43,1413658,4.02,30.6,0.08,0.31
2019,Agosto,Total Nacional,LECHUGA/ESC./ENDIVIA,15378.18,4149326,2.7,63.11,0.33,0.9
2019,Agosto,Total Nacional,ESPARRAGOS,1014.92,275199,2.71,4.8,0.02,0.06
2019,Agosto,Total Nacional,VERDURAS DE HOJA,2971.33,780654,2.63,18.69,0.06,0.17
2019,Agosto,Total Nacional,BERENJENAS,8329.53,1327207,1.59,27.08,0.18,0.29
2019,Agosto,Total Nacional,ZANAHORIAS,11637.46,1095116,0.94,49.33,0.25,0.24
2019,Agosto,Total Nacional,CALABACINES,15013.98,1989261,1.32,42.03,0.33,0.43
2019,Agosto,Total Nacional,OTR.HORTALIZAS/VERD.,18652.57,504877,2.71,58.6,0.4,1.09
2019,Agosto,Total Nacional,BROCOLI,2168.74,481137,2.22,12.39,0.05,0.1
2019,Agosto,Total Nacional,ALCACHOFAS,367.69,108237,2.94,2.78,0.01,0.02
2019,Agosto,Total Nacional,APIO,1372.44,193288,1.41,5.85,0.03,0.04
2019,Agosto,Total Nacional,COLIFLOR,907.68,170077,1.87,4.58,0.02,0.04
2019,Agosto,Total Nacional,VERD./HORT. IV GAMA,24795.28,6088115,2.46,60.64,0.54,1.32
2019,Agosto,Total Nacional,PUERRO,2876.4,755294,2.63,20.68,0.06,0.16
2019,Agosto,Andalucía,TOTAL PATATAS,19399.48,1911954,0.99,79.97,2.23,2.2
2019,Agosto,Andalucía,PATATAS FRESCAS,12997.52,1214612,0.93,61.3,1.5,1.4
2019,Agosto,Andalucía,PATATAS CONGELADAS,783.06,98212,1.25,14.02,0.09,0.11
2019,Agosto,Andalucía,PATATAS PROCESADAS,1123.78,599131,5.33,53.64,0.13,0.69
2019,Agosto,Andalucía,PATATAS FRITAS,957.98,572424,5.98,51.6,0.11,0.66
2019,Agosto,Andalucía,T.HORTALIZAS FRESCAS,37027.98,6233872,1.68,94.58,4.26,7.18
2019,Agosto,Andalucía,TOMATES,12988.84,1875279,1.44,77.62,1.5,2.16
2019,Agosto,Andalucía,CEBOLLAS,4837.13,569509,1.18,61.82,0.56,0.66
2019,Agosto,Andalucía,AJOS,453.41,174366,3.85,32.03,0.05,0.2
2019,Agosto,Andalucía,COLES,308.53,44694,1.45,7.97,0.04,0.05
2019,Agosto,Andalucía,PEPINOS,2339.29,281279,1.2,52.02,0.27,0.32
2019,Agosto,Andalucía,JUDIAS VERDES,796.08,250681,3.15,19.05,0.09,0.29
2019,Agosto,Andalucía,PIMIENTOS,3580.57,635608,1.78,65.38,0.41,0.73
2019,Agosto,Andalucía,CHAMPIÑONES+O.SETAS,550.67,21721,3.94,27.63,0.06,0.25
2019,Agosto,Andalucía,LECHUGA/ESC./ENDIVIA,2421.53,630063,2.6,65.85,0.28,0.73
2019,Agosto,Andalucía,ESPARRAGOS,85.72,32596,3.8,4.16,0.01,0.04
2019,Agosto,Andalucía,VERDURAS DE HOJA,349.19,102396,2.93,16.68,0.04,0.12
2019,Agosto,Andalucía,BERENJENAS,1381.16,209641,1.52,31.95,0.16,0.24
2019,Agosto,Andalucía,ZANAHORIAS,1948.15,176908,0.91,47.16,0.22,0.2
2019,Agosto,Andalucía,CALABACINES,2154.86,282398,1.31,41.11,0.25,0.33
2019,Agosto,Andalucía,OTR.HORTALIZAS/VERD.,2832.84,751244,2.65,58.87,0.33,0.87
2019,Agosto,Andalucía,BROCOLI,280.64,69086,2.46,12.48,0.03,0.08
2019,Agosto,Andalucía,ALCACHOFAS,42.78,12777,2.99,2.04,0,0.01
2019,Agosto,Andalucía,APIO,228.56,37418,1.64,7.11,0.03,0.04
2019,Agosto,Andalucía,COLIFLOR,154.4,28268,1.83,5.01,0.02,0.03
2019,Agosto,Andalucía,VERD./HORT. IV GAMA,4600.34,1087659,2.36,62.69,0.53,1.25
2019,Agosto,Andalucía,PUERRO,396.35,101818,2.57,18.49,0.05,0.12
2019,Agosto,Aragón,TOTAL PATATAS,3017.77,294268,0.98,73.94,2.3,2.25
2019,Agosto,Aragón,PATATAS FRESCAS,2299.45,217408,0.95,62.13,1.76,1.66
2019,Agosto,Aragón,PATATAS CONGELADAS,50.77,7045,1.39,6.18,0.04,0.05
2019,Agosto,Aragón,PATATAS PROCESADAS,133.51,69815,5.23,43.77,0.1,0.53
2019,Agosto,Aragón,PATATAS FRITAS,113.56,66725,5.88,40.69,0.09,0.51
2019,Agosto,Aragón,T.HORTALIZAS FRESCAS,7759.49,1350519,1.74,92,5.92,10.31
2019,Agosto,Aragón,TOMATES,2448.28,380779,1.56,77.41,1.87,2.91
2019,Agosto,Aragón,CEBOLLAS,973.13,110308,1.13,63.91,0.74,0.84
2019,Agosto,Aragón,AJOS,41.63,16559,3.98,24.23,0.03,0.13
2019,Agosto,Aragón,COLES,65.39,7396,1.13,6.55,0.05,0.06
2019,Agosto,Aragón,PEPINOS,479.55,61658,1.29,41.88,0.37,0.47
2019,Agosto,Aragón,JUDIAS VERDES,407.06,121621,2.99,35.11,0.31,0.93
2019,Agosto,Aragón,PIMIENTOS,617.68,113261,1.83,56.14,0.47,0.86
2019,Agosto,Aragón,CHAMPIÑONES+O.SETAS,110.94,44125,3.98,38.28,0.08,0.34
2019,Agosto,Aragón,LECHUGA/ESC./ENDIVIA,463.1,125873,2.72,57.61,0.35,0.96
2019,Agosto,Aragón,ESPARRAGOS,31.41,14174,4.51,8.81,0.02,0.11
2019,Agosto,Aragón,VERDURAS DE HOJA,237.77,45261,1.9,20.53,0.18,0.35
2019,Agosto,Aragón,BERENJENAS,392.09,63005,1.61,33.25,0.3,0.48
2019,Agosto,Aragón,ZANAHORIAS,239.05,19195,0.8,38.18,0.18,0.15
2019,Agosto,Aragón,CALABACINES,481.12,63652,1.32,35.96,0.37,0.49
2019,Agosto,Aragón,OTR.HORTALIZAS/VERD.,771.29,163652,2.12,61.15,0.59,1.25
2019,Agosto,Aragón,BROCOLI,55.42,13112,2.37,13.01,0.04,0.1
2019,Agosto,Aragón,ALCACHOFAS,27.08,701,2.59,4.7,0.02,0.05
2019,Agosto,Aragón,APIO,154.73,18326,1.18,7.71,0.12,0.14
2019,Agosto,Aragón,COLIFLOR,21.2,4063,1.92,4.52,0.02,0.03
2019,Agosto,Aragón,VERD./HORT. IV GAMA,1242.35,218512,1.76,61.75,0.95,1.67
2019,Agosto,Aragón,PUERRO,90.07,2396,2.66,14.87,0.07,0.18
2019,Agosto,Principado de Asturias,TOTAL PATATAS,2566.61,234566,0.91,80.74,2.39,2.18
2019,Agosto,Principado de Asturias,PATATAS FRESCAS,2075.93,183656,0.88,74.17,1.93,1.71
2019,Agosto,Principado de Asturias,PATATAS CONGELADAS,73.71,9012,1.22,11.28,0.07,0.08
2019,Agosto,Principado de Asturias,PATATAS PROCESADAS,83.39,41898,5.02,31.81,0.08,0.39
2019,Agosto,Principado de Asturias,PATATAS FRITAS,58.52,37798,6.46,29.34,0.05,0.35
2019,Agosto,Principado de Asturias,T.HORTALIZAS FRESCAS,4233.64,806817,1.91,93.78,3.94,7.51
2019,Agosto,Principado de Asturias,TOMATES,1280.84,208251,1.63,73.45,1.19,1.94
2019,Agosto,Principado de Asturias,CEBOLLAS,577.75,72433,1.25,62.29,0.54,0.67
2019,Agosto,Principado de Asturias,AJOS,56.69,25887,4.57,36.32,0.05,0.24
2019,Agosto,Principado de Asturias,COLES,69.73,8324,1.19,8.88,0.06,0.08
2019,Agosto,Principado de Asturias,PEPINOS,137.74,17259,1.25,24.59,0.13,0.16
2019,Agosto,Principado de Asturias,JUDIAS VERDES,181.94,65277,3.59,23.01,0.17,0.61
2019,Agosto,Principado de Asturias,PIMIENTOS,538.7,109137,2.03,65.39,0.5,1.02
2019,Agosto,Principado de Asturias,CHAMPIÑONES+O.SETAS,78.31,27523,3.51,24.24,0.07,0.26
2019,Agosto,Principado de Asturias,LECHUGA/ESC./ENDIVIA,318.94,83061,2.6,59.23,0.3,0.77
2019,Agosto,Principado de Asturias,ESPARRAGOS,0.67,48,7.2,0.6,0,0
2019,Agosto,Principado de Asturias,VERDURAS DE HOJA,35.3,9689,2.74,10.05,0.03,0.09
2019,Agosto,Principado de Asturias,BERENJENAS,163.34,268,1.64,20.55,0.15,0.25
2019,Agosto,Principado de Asturias,ZANAHORIAS,253.91,22514,0.89,50.25,0.24,0.21
2019,Agosto,Principado de Asturias,CALABACINES,262.19,39273,1.5,34.55,0.24,0.37
2019,Agosto,Principado de Asturias,OTR.HORTALIZAS/VERD.,277.59,9091,3.27,61.08,0.26,0.85
2019,Agosto,Principado de Asturias,BROCOLI,39.68,11535,2.91,12.73,0.04,0.11
2019,Agosto,Principado de Asturias,ALCACHOFAS,1.48,445,3,0.96,0,0
2019,Agosto,Principado de Asturias,APIO,2.29,688,3,1.19,0,0.01
2019,Agosto,Principado de Asturias,COLIFLOR,40.55,677,1.67,4.37,0.04,0.06
2019,Agosto,Principado de Asturias,VERD./HORT. IV GAMA,400.39,113687,2.84,59.04,0.37,1.06
2019,Agosto,Principado de Asturias,PUERRO,35.99,11539,3.21,14.82,0.03,0.11
2019,Agosto,Islas Baleares,TOTAL PATATAS,3680.66,372221,1.01,83.95,3.49,3.53
2019,Agosto,Islas Baleares,PATATAS FRESCAS,2675.51,247693,0.93,72.75,2.54,2.35
2019,Agosto,Islas Baleares,PATATAS CONGELADAS,115.27,15681,1.36,6.79,0.11,0.15
2019,Agosto,Islas Baleares,PATATAS PROCESADAS,177.98,108847,6.12,56.56,0.17,1.03
2019,Agosto,Islas Baleares,PATATAS FRITAS,161.48,106358,6.59,55.36,0.15,1.01
2019,Agosto,Islas Baleares,T.HORTALIZAS FRESCAS,5716.04,1130614,1.98,96.07,5.42,10.71
2019,Agosto,Islas Baleares,TOMATES,1456.96,251649,1.73,80.02,1.38,2.38
2019,Agosto,Islas Baleares,CEBOLLAS,834.43,105236,1.26,74.63,0.79,1
2019,Agosto,Islas Baleares,AJOS,108.38,45065,4.16,37.08,0.1,0.43
2019,Agosto,Islas Baleares,COLES,86.71,9385,1.08,15.99,0.08,0.09
2019,Agosto,Islas Baleares,PEPINOS,283.16,34938,1.23,42.86,0.27,0.33
2019,Agosto,Islas Baleares,JUDIAS VERDES,126.05,46839,3.72,27.84,0.12,0.44
2019,Agosto,Islas Baleares,PIMIENTOS,603.39,127853,2.12,73.37,0.57,1.21
2019,Agosto,Islas Baleares,CHAMPIÑONES+O.SETAS,187.75,69201,3.69,44.53,0.18,0.66
2019,Agosto,Islas Baleares,LECHUGA/ESC./ENDIVIA,367.1,106946,2.91,64.8,0.35,1.01
2019,Agosto,Islas Baleares,ESPARRAGOS,5.68,3684,6.49,1.75,0.01,0.03
2019,Agosto,Islas Baleares,VERDURAS DE HOJA,73.14,25901,3.54,24.4,0.07,0.25
2019,Agosto,Islas Baleares,BERENJENAS,218.5,38986,1.78,36.76,0.21,0.37
2019,Agosto,Islas Baleares,ZANAHORIAS,389.2,35893,0.92,64.35,0.37,0.34
2019,Agosto,Islas Baleares,CALABACINES,297.67,42427,1.43,49.13,0.28,0.4
2019,Agosto,Islas Baleares,OTR.HORTALIZAS/VERD.,677.91,186613,2.75,73.45,0.64,1.77
2019,Agosto,Islas Baleares,BROCOLI,95.5,20847,2.18,24.79,0.09,0.2
2019,Agosto,Islas Baleares,ALCACHOFAS,45.1,13859,3.07,15.03,0.04,0.13
2019,Agosto,Islas Baleares,APIO,54.84,9035,1.65,16.45,0.05,0.09
2019,Agosto,Islas Baleares,COLIFLOR,103.12,20973,2.03,7.84,0.1,0.2
2019,Agosto,Islas Baleares,VERD./HORT. IV GAMA,841.74,202596,2.41,65,0.8,1.92
2019,Agosto,Islas Baleares,PUERRO,79.01,21834,2.76,25.65,0.07,0.21
2019,Agosto,Islas Canarias,TOTAL PATATAS,4538.58,49288,1.09,71.63,2.05,2.23
2019,Agosto,Islas Canarias,PATATAS FRESCAS,3531.81,368472,1.04,62.94,1.6,1.67
2019,Agosto,Islas Canarias,PATATAS CONGELADAS,230.89,23381,1.01,7.25,0.1,0.11
2019,Agosto,Islas Canarias,PATATAS PROCESADAS,155.17,101027,6.51,47.25,0.07,0.46
2019,Agosto,Islas Canarias,PATATAS FRITAS,147.41,99964,6.78,46.64,0.07,0.45
2019,Agosto,Islas Canarias,T.HORTALIZAS FRESCAS,8869.48,1717257,1.94,93.8,4.02,7.77
2019,Agosto,Islas Canarias,TOMATES,2232.26,350447,1.57,84.09,1.01,1.59
2019,Agosto,Islas Canarias,CEBOLLAS,1052.68,136273,1.29,69.64,0.48,0.62
2019,Agosto,Islas Canarias,AJOS,89.22,3683,4.13,36.8,0.04,0.17
2019,Agosto,Islas Canarias,COLES,208.33,25922,1.24,16.25,0.09,0.12
2019,Agosto,Islas Canarias,PEPINOS,398.54,60457,1.52,40.56,0.18,0.27
2019,Agosto,Islas Canarias,JUDIAS VERDES,182.16,2662,1.46,13.59,0.08,0.12
2019,Agosto,Islas Canarias,PIMIENTOS,881.49,162375,1.84,70.59,0.4,0.74
2019,Agosto,Islas Canarias,CHAMPIÑONES+O.SETAS,199.17,103675,5.21,25.31,0.09,0.47
2019,Agosto,Islas Canarias,LECHUGA/ESC./ENDIVIA,497.85,157607,3.17,59.84,0.23,0.71
2019,Agosto,Islas Canarias,ESPARRAGOS,27.64,14875,5.38,2.78,0.01,0.07
2019,Agosto,Islas Canarias,VERDURAS DE HOJA,125.11,27879,2.23,17.17,0.06,0.13
2019,Agosto,Islas Canarias,BERENJENAS,129.67,18252,1.41,21.57,0.06,0.08
2019,Agosto,Islas Canarias,ZANAHORIAS,658.74,77187,1.17,60.84,0.3,0.35
2019,Agosto,Islas Canarias,CALABACINES,944.39,140206,1.48,57.3,0.43,0.63
2019,Agosto,Islas Canarias,OTR.HORTALIZAS/VERD.,1242.22,378653,3.05,65.3,0.56,1.71
2019,Agosto,Islas Canarias,BROCOLI,45.82,8547,1.87,5.93,0.02,0.04
2019,Agosto,Islas Canarias,ALCACHOFAS,0.93,16,1.72,0.5,0,0
2019,Agosto,Islas Canarias,APIO,39.67,5915,1.49,4.07,0.02,0.03
2019,Agosto,Islas Canarias,COLIFLOR,31.58,6997,2.22,3.19,0.01,0.03
2019,Agosto,Islas Canarias,VERD./HORT. IV GAMA,1591.15,412547,2.59,60.46,0.72,1.87
2019,Agosto,Islas Canarias,PUERRO,73.02,19102,2.62,15.99,0.03,0.09
2019,Agosto,Cantabria,TOTAL PATATAS,1048.32,105248,1,80.82,1.86,1.87
2019,Agosto,Cantabria,PATATAS FRESCAS,749.5,72332,0.97,69.6,1.33,1.28
2019,Agosto,Cantabria,PATATAS CONGELADAS,33.83,3871,1.14,8.81,0.06,0.07
2019,Agosto,Cantabria,PATATAS PROCESADAS,53,29045,5.48,34.22,0.09,0.52
2019,Agosto,Cantabria,PATATAS FRITAS,43.53,27744,6.37,33.17,0.08,0.49
2019,Agosto,Cantabria,T.HORTALIZAS FRESCAS,3283.98,573116,1.75,97.75,5.83,10.17
2019,Agosto,Cantabria,TOMATES,680.97,11711,1.72,73.88,1.21,2.08
2019,Agosto,Cantabria,CEBOLLAS,972.56,88099,0.91,74.88,1.73,1.56
2019,Agosto,Cantabria,AJOS,95.8,291,3.04,35.94,0.17,0.52
2019,Agosto,Cantabria,COLES,12.68,2381,1.88,7.84,0.02,0.04
2019,Agosto,Cantabria,PEPINOS,99.16,11675,1.18,34.19,0.18,0.21
2019,Agosto,Cantabria,JUDIAS VERDES,329.46,58127,1.76,23.42,0.58,1.03
2019,Agosto,Cantabria,PIMIENTOS,196.87,43316,2.2,55.19,0.35,0.77
2019,Agosto,Cantabria,CHAMPIÑONES+O.SETAS,29.37,982,3.34,25.76,0.05,0.17
2019,Agosto,Cantabria,LECHUGA/ESC./ENDIVIA,231.4,73487,3.18,60.99,0.41,1.3
2019,Agosto,Cantabria,ESPARRAGOS,5.18,3286,6.35,4.76,0.01,0.06
2019,Agosto,Cantabria,VERDURAS DE HOJA,30.66,6303,2.06,11.65,0.05,0.11
2019,Agosto,Cantabria,BERENJENAS,50.31,9739,1.94,25.45,0.09,0.17
2019,Agosto,Cantabria,ZANAHORIAS,123.98,11222,0.91,49.03,0.22,0.2
2019,Agosto,Cantabria,CALABACINES,220.31,40028,1.82,46.96,0.39,0.71
2019,Agosto,Cantabria,OTR.HORTALIZAS/VERD.,205.26,69424,3.38,55.99,0.36,1.23
2019,Agosto,Cantabria,BROCOLI,28.42,628,2.21,15.1,0.05,0.11
2019,Agosto,Cantabria,ALCACHOFAS,1.17,411,3.51,0.44,0,0.01
2019,Agosto,Cantabria,APIO,0,0,0,0,0,0
2019,Agosto,Cantabria,COLIFLOR,1.45,603,4.17,1.12,0,0.01
2019,Agosto,Cantabria,VERD./HORT. IV GAMA,1553.49,24908,1.6,49.19,2.76,4.42
2019,Agosto,Cantabria,PUERRO,38.87,14437,3.71,25.4,0.07,0.26
2019,Agosto,Castilla-La Mancha,TOTAL PATATAS,4252.76,419394,0.99,71.59,2.03,2
2019,Agosto,Castilla-La Mancha,PATATAS FRESCAS,2906.89,268034,0.92,55,1.39,1.28
2019,Agosto,Castilla-La Mancha,PATATAS CONGELADAS,243.15,29877,1.23,15.76,0.12,0.14
2019,Agosto,Castilla-La Mancha,PATATAS PROCESADAS,220.54,121483,5.51,51.92,0.11,0.58
2019,Agosto,Castilla-La Mancha,PATATAS FRITAS,200.42,118285,5.9,51.14,0.1,0.56
2019,Agosto,Castilla-La Mancha,T.HORTALIZAS FRESCAS,7075.77,1199387,1.7,89.34,3.38,5.72
2019,Agosto,Castilla-La Mancha,TOMATES,2191.41,336885,1.54,73.51,1.05,1.61
2019,Agosto,Castilla-La Mancha,CEBOLLAS,799.49,9937,1.24,57.16,0.38,0.47
2019,Agosto,Castilla-La Mancha,AJOS,55.95,22076,3.95,19.62,0.03,0.11
2019,Agosto,Castilla-La Mancha,COLES,143.74,10095,0.7,9.51,0.07,0.05
2019,Agosto,Castilla-La Mancha,PEPINOS,681.48,78022,1.14,48.63,0.33,0.37
2019,Agosto,Castilla-La Mancha,JUDIAS VERDES,218.67,68051,3.11,20.81,0.1,0.32
2019,Agosto,Castilla-La Mancha,PIMIENTOS,726.3,128898,1.77,59.01,0.35,0.62
2019,Agosto,Castilla-La Mancha,CHAMPIÑONES+O.SETAS,141.36,53155,3.76,43.02,0.07,0.25
2019,Agosto,Castilla-La Mancha,LECHUGA/ESC./ENDIVIA,402.21,106975,2.66,55.34,0.19,0.51
2019,Agosto,Castilla-La Mancha,ESPARRAGOS,30.88,5126,1.66,2.53,0.01,0.02
2019,Agosto,Castilla-La Mancha,VERDURAS DE HOJA,84.1,26396,3.14,13.05,0.04,0.13
2019,Agosto,Castilla-La Mancha,BERENJENAS,187.05,28821,1.54,23.32,0.09,0.14
2019,Agosto,Castilla-La Mancha,ZANAHORIAS,374.15,30397,0.81,47.69,0.18,0.15
2019,Agosto,Castilla-La Mancha,CALABACINES,559.61,70843,1.27,40.32,0.27,0.34
2019,Agosto,Castilla-La Mancha,OTR.HORTALIZAS/VERD.,479.39,134276,2.8,51.47,0.23,0.64
2019,Agosto,Castilla-La Mancha,BROCOLI,99.36,2131,2.14,13.3,0.05,0.1
2019,Agosto,Castilla-La Mancha,ALCACHOFAS,7.58,264,3.48,0.75,0,0.01
2019,Agosto,Castilla-La Mancha,APIO,11.38,2272,2,1.65,0.01,0.01
2019,Agosto,Castilla-La Mancha,COLIFLOR,16.46,4062,2.47,2.94,0.01,0.02
2019,Agosto,Castilla-La Mancha,VERD./HORT. IV GAMA,637.72,169264,2.65,55.45,0.3,0.81
2019,Agosto,Castilla-La Mancha,PUERRO,72.63,21248,2.93,20.07,0.03,0.1
2019,Agosto,Castilla y León,TOTAL PATATAS,5603.55,545399,0.97,66.69,2.33,2.27
2019,Agosto,Castilla y León,PATATAS FRESCAS,4430.65,409885,0.93,54.37,1.84,1.71
2019,Agosto,Castilla y León,PATATAS CONGELADAS,72.91,9063,1.24,4.78,0.03,0.04
2019,Agosto,Castilla y León,PATATAS PROCESADAS,220,126451,5.75,43.5,0.09,0.53
2019,Agosto,Castilla y León,PATATAS FRITAS,194.97,122863,6.3,42.04,0.08,0.51
2019,Agosto,Castilla y León,T.HORTALIZAS FRESCAS,13618.03,2531308,1.86,90.53,5.67,10.53
2019,Agosto,Castilla y León,TOMATES,2927.7,476505,1.63,72.69,1.22,1.98
2019,Agosto,Castilla y León,CEBOLLAS,1496.71,170591,1.14,48.8,0.62,0.71
2019,Agosto,Castilla y León,AJOS,182.83,66856,3.66,26.23,0.08,0.28
2019,Agosto,Castilla y León,COLES,732.45,72076,0.98,12.57,0.3,0.3
2019,Agosto,Castilla y León,PEPINOS,726,78218,1.08,45.97,0.3,0.33
2019,Agosto,Castilla y León,JUDIAS VERDES,1239.83,442607,3.57,24.17,0.52,1.84
2019,Agosto,Castilla y León,PIMIENTOS,1555.71,329226,2.12,58.42,0.65,1.37
2019,Agosto,Castilla y León,CHAMPIÑONES+O.SETAS,138.89,51824,3.73,22.96,0.06,0.22
2019,Agosto,Castilla y León,LECHUGA/ESC./ENDIVIA,958.71,232274,2.42,53.03,0.4,0.97
2019,Agosto,Castilla y León,ESPARRAGOS,18.08,6951,3.85,2.59,0.01,0.03
2019,Agosto,Castilla y León,VERDURAS DE HOJA,338.05,67894,2.01,22.04,0.14,0.28
2019,Agosto,Castilla y León,BERENJENAS,348.5,53628,1.54,18.37,0.15,0.22
2019,Agosto,Castilla y León,ZANAHORIAS,844.26,73905,0.88,49.44,0.35,0.31
2019,Agosto,Castilla y León,CALABACINES,1210.92,166061,1.37,43.62,0.5,0.69
2019,Agosto,Castilla y León,OTR.HORTALIZAS/VERD.,899.39,242692,2.7,52.63,0.37,1.01
2019,Agosto,Castilla y León,BROCOLI,134.6,27831,2.07,10.51,0.06,0.12
2019,Agosto,Castilla y León,ALCACHOFAS,6.12,2135,3.49,0.76,0,0.01
2019,Agosto,Castilla y León,APIO,42.15,7252,1.72,6.94,0.02,0.03
2019,Agosto,Castilla y León,COLIFLOR,43.63,8627,1.98,3.81,0.02,0.04
2019,Agosto,Castilla y León,VERD./HORT. IV GAMA,977.92,257919,2.64,58.12,0.41,1.07
2019,Agosto,Castilla y León,PUERRO,186.02,49743,2.67,24.19,0.08,0.21
2019,Agosto,Cataluña,TOTAL PATATAS,16398.55,173269,1.06,77.6,2.29,2.42
2019,Agosto,Cataluña,PATATAS FRESCAS,11591.83,1146035,0.99,65.31,1.62,1.6
2019,Agosto,Cataluña,PATATAS CONGELADAS,462.86,64334,1.39,10.33,0.06,0.09
2019,Agosto,Cataluña,PATATAS PROCESADAS,868.77,522321,6.01,51.2,0.12,0.73
2019,Agosto,Cataluña,PATATAS FRITAS,760.12,505631,6.65,49.32,0.11,0.71
2019,Agosto,Cataluña,T.HORTALIZAS FRESCAS,43367.55,8137981,1.88,92.43,6.06,11.37
2019,Agosto,Cataluña,TOMATES,13743.35,2299081,1.67,79.02,1.92,3.21
2019,Agosto,Cataluña,CEBOLLAS,5755.81,749181,1.3,64.04,0.8,1.05
2019,Agosto,Cataluña,AJOS,762.13,28021,3.68,27.25,0.11,0.39
2019,Agosto,Cataluña,COLES,490.31,54157,1.1,10.33,0.07,0.08
