Producto,Origen,Unidad,Familia,Year,Mes,Precio medio,Volumen
Limón,Granada,kg,Frutas cítricos,2019,12,0.725,131
Limón,Granada,kg,Frutas cítricos,2020,1,0.8,12
Limón,Granada,kg,Frutas cítricos,2020,3,0.8,120
Limón,Granada,kg,Frutas cítricos,2020,4,1.6,25
Limón,Granada,kg,Frutas cítricos,2020,6,1.0125,1054
Limón,Granada,kg,Frutas cítricos,2020,9,1.05,9
Limón,Grecia,kg,Frutas cítricos,2018,8,1.3,22032
Limón,Guadalajara,kg,Frutas cítricos,2020,6,0.927777778,17562
Limón,Guadalajara,kg,Frutas cítricos,2020,7,0.95,1560
Limón,Holanda,kg,Frutas cítricos,2018,1,1,468
Limón,Holanda,kg,Frutas cítricos,2018,2,0.95,984
Limón,Holanda,kg,Frutas cítricos,2018,3,0.89,3384
Limón,Holanda,kg,Frutas cítricos,2018,4,1,1464
Limón,Holanda,kg,Frutas cítricos,2018,6,1.15,784
Limón,Holanda,kg,Frutas cítricos,2018,7,1.4625,5040
Limón,Holanda,kg,Frutas cítricos,2018,8,1.35,6624
Limón,Holanda,kg,Frutas cítricos,2018,9,1.616666667,4924
Limón,Holanda,kg,Frutas cítricos,2018,10,1.366666667,1200
Limón,Holanda,kg,Frutas cítricos,2018,11,1.2,480
Limón,Holanda,kg,Frutas cítricos,2018,12,1.0875,972
Limón,Holanda,kg,Frutas cítricos,2019,1,1.05,732
Limón,Holanda,kg,Frutas cítricos,2019,2,0.85,240
Limón,Holanda,kg,Frutas cítricos,2019,3,0.75,240
Limón,Holanda,kg,Frutas cítricos,2019,4,0.85,1224
Limón,Holanda,kg,Frutas cítricos,2020,4,1.6,732
Limón,Huelva,kg,Frutas cítricos,2019,12,0.85,206
Limón,Huelva,kg,Frutas cítricos,2020,4,1.316666667,14793
Limón,Italia,kg,Frutas cítricos,2018,3,0.9,240
Limón,Italia,kg,Frutas cítricos,2018,10,1.266666667,55950
Limón,Italia,kg,Frutas cítricos,2018,11,1.3125,38983
Limón,La Coruña,kg,Frutas cítricos,2018,5,0.8,1296
Limón,Lérida,kg,Frutas cítricos,2018,1,0.875,1769
Limón,Lérida,kg,Frutas cítricos,2018,3,0.85,1529
Limón,Lérida,kg,Frutas cítricos,2018,4,0.966666667,2077
Limón,Lérida,kg,Frutas cítricos,2018,5,0.86,4164
Limón,Lérida,kg,Frutas cítricos,2018,6,1.066666667,1034
Limón,Lérida,kg,Frutas cítricos,2018,7,1.6,100
Limón,Lérida,kg,Frutas cítricos,2018,9,1.8,1261
Limón,Lérida,kg,Frutas cítricos,2018,10,1.6,1542
Limón,Lérida,kg,Frutas cítricos,2019,3,0.75,1431
Limón,Lérida,kg,Frutas cítricos,2019,6,0.75,62711
Limón,Lérida,kg,Frutas cítricos,2019,7,0.775,61842
Limón,Lérida,kg,Frutas cítricos,2019,8,1.1,1104
Limón,Lérida,kg,Frutas cítricos,2019,9,1.1,7126
Limón,Lérida,kg,Frutas cítricos,2019,11,0.95,21
Limón,Lérida,kg,Frutas cítricos,2020,7,0.99,18579
Limón,Lérida,kg,Frutas cítricos,2020,8,1.03,8068
Limón,Lérida,kg,Frutas cítricos,2020,9,1.08,22981
Limón,Lérida,kg,Frutas cítricos,2020,10,0.9,6004
Limón,Lérida,kg,Frutas cítricos,2020,11,0.625,2835
Limón,Madrid,kg,Frutas cítricos,2018,6,1.133333333,2365
Limón,Madrid,kg,Frutas cítricos,2018,7,1.56,6905
Limón,Madrid,kg,Frutas cítricos,2018,8,1.29,12284
Limón,Madrid,kg,Frutas cítricos,2018,9,1.491666667,8200
Limón,Madrid,kg,Frutas cítricos,2019,1,1.05,936
Limón,Madrid,kg,Frutas cítricos,2019,6,0.75,1764
Limón,Madrid,kg,Frutas cítricos,2019,7,0.8,3770
Limón,Madrid,kg,Frutas cítricos,2019,8,0.95,832
Limón,Madrid,kg,Frutas cítricos,2019,12,0.766666667,2160
Limón,Madrid,kg,Frutas cítricos,2020,2,0.8,1440
Limón,Madrid,kg,Frutas cítricos,2020,6,0.95,4916
Limón,Madrid,kg,Frutas cítricos,2020,7,0.95,6539
Limón,Málaga,kg,Frutas cítricos,2018,1,0.9125,15034
Limón,Málaga,kg,Frutas cítricos,2018,2,1.0125,14705
Limón,Málaga,kg,Frutas cítricos,2018,3,0.9,1926
Limón,Málaga,kg,Frutas cítricos,2018,4,0.975,9819
Limón,Málaga,kg,Frutas cítricos,2018,5,0.859090909,34415
Limón,Málaga,kg,Frutas cítricos,2018,6,1.082352941,96975
Limón,Málaga,kg,Frutas cítricos,2018,7,1.25,3960
Limón,Málaga,kg,Frutas cítricos,2018,9,1.616666667,6369
Limón,Málaga,kg,Frutas cítricos,2018,10,1.375,46288
Limón,Málaga,kg,Frutas cítricos,2018,11,1.308333333,19702
Limón,Málaga,kg,Frutas cítricos,2018,12,1.05,6281
Limón,Málaga,kg,Frutas cítricos,2019,1,1.05,51960
Limón,Málaga,kg,Frutas cítricos,2019,3,0.75,10726
Limón,Málaga,kg,Frutas cítricos,2019,4,0.8375,12379
Limón,Málaga,kg,Frutas cítricos,2019,5,0.773076923,35845
Limón,Málaga,kg,Frutas cítricos,2019,6,0.75,48034
Limón,Málaga,kg,Frutas cítricos,2019,7,0.764285714,18198
Limón,Málaga,kg,Frutas cítricos,2019,9,1.05,2721
Limón,Málaga,kg,Frutas cítricos,2019,10,1,1027
Limón,Málaga,kg,Frutas cítricos,2019,11,0.95,10559
Limón,Málaga,kg,Frutas cítricos,2020,2,0.8,58
Limón,Málaga,kg,Frutas cítricos,2020,5,1.2,72
Limón,Málaga,kg,Frutas cítricos,2020,10,0.9,1000
Limón,Marruecos,kg,Frutas cítricos,2020,4,1.45,5566
Limón,México,kg,Frutas cítricos,2018,5,0.85,994
Limón,Murcia,kg,Frutas cítricos,2018,1,1,7463
Limón,Murcia,kg,Frutas cítricos,2018,2,0.945,611825
Limón,Murcia,kg,Frutas cítricos,2018,3,0.883333333,819081
Limón,Murcia,kg,Frutas cítricos,2018,4,0.9275,1022444
Limón,Murcia,kg,Frutas cítricos,2018,5,0.863636364,1292636
Limón,Murcia,kg,Frutas cítricos,2018,6,1.095238095,1165623
Limón,Murcia,kg,Frutas cítricos,2018,7,1.484090909,968043
Limón,Murcia,kg,Frutas cítricos,2018,8,1.331818182,757241
Limón,Murcia,kg,Frutas cítricos,2018,9,1.558333333,670586
Limón,Murcia,kg,Frutas cítricos,2018,10,1.395454545,825039
Limón,Murcia,kg,Frutas cítricos,2018,11,1.264285714,771568
Limón,Murcia,kg,Frutas cítricos,2018,12,1.066666667,717947
Limón,Murcia,kg,Frutas cítricos,2019,1,1.026923077,507028
Limón,Murcia,kg,Frutas cítricos,2019,2,0.85,246499
Limón,Murcia,kg,Frutas cítricos,2019,3,0.75,902396
Limón,Murcia,kg,Frutas cítricos,2019,4,0.84,1093647
Limón,Murcia,kg,Frutas cítricos,2019,5,0.777272727,1524592
Limón,Murcia,kg,Frutas cítricos,2019,6,0.75,1267117
Limón,Murcia,kg,Frutas cítricos,2019,7,0.784782609,1750827
Limón,Murcia,kg,Frutas cítricos,2019,8,1.045238095,1145699
Limón,Murcia,kg,Frutas cítricos,2019,9,1.084210526,1111224
Limón,Murcia,kg,Frutas cítricos,2019,10,0.986956522,1682899
Limón,Murcia,kg,Frutas cítricos,2019,11,0.9625,1108341
Limón,Murcia,kg,Frutas cítricos,2019,12,0.813157895,960494
Limón,Murcia,kg,Frutas cítricos,2020,1,0.828571429,1009051
Limón,Murcia,kg,Frutas cítricos,2020,2,0.8,1181600
Limón,Murcia,kg,Frutas cítricos,2020,3,0.945454545,1919418
Limón,Murcia,kg,Frutas cítricos,2020,4,1.385,1550881
Limón,Murcia,kg,Frutas cítricos,2020,5,1.225,1136188
Limón,Murcia,kg,Frutas cítricos,2020,6,0.9825,1317100
Limón,Murcia,kg,Frutas cítricos,2020,7,0.997826087,1044455
Limón,Murcia,kg,Frutas cítricos,2020,8,1.052380952,930467
Limón,Murcia,kg,Frutas cítricos,2020,9,1.0825,1112471
Limón,Murcia,kg,Frutas cítricos,2020,10,0.9,679768
Limón,Murcia,kg,Frutas cítricos,2020,11,0.735714286,496120
Limón,Otras provincias,kg,Frutas cítricos,2018,4,0.98,5120
Limón,Otras provincias,kg,Frutas cítricos,2018,11,1.32,13405
Limón,Otras provincias,kg,Frutas cítricos,2018,12,1,3582
Limón,Otras provincias,kg,Frutas cítricos,2019,1,1.05,3015
Limón,Otras provincias,kg,Frutas cítricos,2019,4,0.833333333,808
Limón,Otras provincias,kg,Frutas cítricos,2019,6,0.75,1415
Limón,Otras provincias,kg,Frutas cítricos,2019,7,0.75,1970
Limón,Otras provincias,kg,Frutas cítricos,2019,12,0.81875,6044
Limón,Otras provincias,kg,Frutas cítricos,2020,2,0.8,1096
Limón,Otras provincias,kg,Frutas cítricos,2020,6,0.95,48
Limón,Otras provincias,kg,Frutas cítricos,2020,7,0.95,5
Limón,Palencia,kg,Frutas cítricos,2019,1,1.05,1
Limón,Pontevedra,kg,Frutas cítricos,2020,7,0.95,1388
Limón,Portugal,kg,Frutas cítricos,2020,4,1.3,1908
Limón,Portugal,kg,Frutas cítricos,2020,6,1.2,21296
Limón,Sevilla,kg,Frutas cítricos,2018,2,1.1,2282
Limón,Sevilla,kg,Frutas cítricos,2018,3,0.9,15087
Limón,Sevilla,kg,Frutas cítricos,2018,12,1.1,3526
Limón,Sevilla,kg,Frutas cítricos,2019,1,1,817
Limón,Sevilla,kg,Frutas cítricos,2019,3,0.75,1565
Limón,Sevilla,kg,Frutas cítricos,2019,5,0.8,377
Limón,Sevilla,kg,Frutas cítricos,2019,6,0.75,17341
Limón,Sevilla,kg,Frutas cítricos,2019,7,0.75,3770
Limón,Sevilla,kg,Frutas cítricos,2019,11,1,400
Limón,Sevilla,kg,Frutas cítricos,2019,12,0.84,12557
Limón,Sevilla,kg,Frutas cítricos,2020,1,0.833333333,9212
Limón,Sevilla,kg,Frutas cítricos,2020,2,0.8,9882
Limón,Sevilla,kg,Frutas cítricos,2020,3,0.9,4903
Limón,Sevilla,kg,Frutas cítricos,2020,4,1.35,18689
Limón,Sevilla,kg,Frutas cítricos,2020,5,1.6,1011
Limón,Sevilla,kg,Frutas cítricos,2020,11,1,200
Limón,Sudáfrica,kg,Frutas cítricos,2018,6,1.160714286,35724
Limón,Sudáfrica,kg,Frutas cítricos,2018,7,1.440625,25151
Limón,Sudáfrica,kg,Frutas cítricos,2018,8,1.331818182,59434
Limón,Sudáfrica,kg,Frutas cítricos,2018,9,1.445833333,34965
Limón,Sudáfrica,kg,Frutas cítricos,2018,10,1.423529412,14172
Limón,Sudáfrica,kg,Frutas cítricos,2019,6,0.75,10240
Limón,Sudáfrica,kg,Frutas cítricos,2019,7,0.75,7680
Limón,Sudáfrica,kg,Frutas cítricos,2019,8,1.075,48154
Limón,Sudáfrica,kg,Frutas cítricos,2019,9,1.084210526,144870
Limón,Sudáfrica,kg,Frutas cítricos,2019,10,0.99047619,45475
Limón,Sudáfrica,kg,Frutas cítricos,2019,11,0.957692308,11686
Limón,Sudáfrica,kg,Frutas cítricos,2020,5,1.325,27849
Limón,Sudáfrica,kg,Frutas cítricos,2020,6,0.994117647,37984
Limón,Sudáfrica,kg,Frutas cítricos,2020,7,1.002777778,40343
Limón,Sudáfrica,kg,Frutas cítricos,2020,8,1.05,119181
Limón,Sudáfrica,kg,Frutas cítricos,2020,9,1.080555556,133458
Limón,Sudáfrica,kg,Frutas cítricos,2020,10,0.9,33467
Limón,Tarragona,kg,Frutas cítricos,2018,1,0.977777778,1709
Limón,Tarragona,kg,Frutas cítricos,2018,2,0.965,7379
Limón,Tarragona,kg,Frutas cítricos,2018,3,0.88,3831
Limón,Tarragona,kg,Frutas cítricos,2018,4,0.938888889,3456
Limón,Tarragona,kg,Frutas cítricos,2018,5,0.842857143,2789
Limón,Tarragona,kg,Frutas cítricos,2018,6,1.025,6512
Limón,Tarragona,kg,Frutas cítricos,2018,7,1.25,7690
Limón,Tarragona,kg,Frutas cítricos,2018,8,1.35,6866
Limón,Tarragona,kg,Frutas cítricos,2018,10,1.4,327
Limón,Tarragona,kg,Frutas cítricos,2018,11,1.283333333,569
Limón,Tarragona,kg,Frutas cítricos,2018,12,1.05625,2139
Limón,Tarragona,kg,Frutas cítricos,2019,1,1.021428571,2705
Limón,Tarragona,kg,Frutas cítricos,2019,2,0.85,384
Limón,Tarragona,kg,Frutas cítricos,2019,3,0.761111111,7290
Limón,Tarragona,kg,Frutas cítricos,2019,4,0.85,2974
Limón,Tarragona,kg,Frutas cítricos,2019,5,0.78,1797
Limón,Tarragona,kg,Frutas cítricos,2019,6,0.75,2111
Limón,Tarragona,kg,Frutas cítricos,2019,7,0.783333333,1282
Limón,Tarragona,kg,Frutas cítricos,2019,8,1.025,3529
Limón,Tarragona,kg,Frutas cítricos,2019,9,1.05,742
Limón,Tarragona,kg,Frutas cítricos,2019,12,0.9,91
Limón,Tarragona,kg,Frutas cítricos,2020,2,0.8,189
Limón,Tarragona,kg,Frutas cítricos,2020,6,0.95,50
Limón,Tarragona,kg,Frutas cítricos,2020,9,1.05,389
Limón,Tarragona,kg,Frutas cítricos,2020,10,0.9,5573
Limón,Toledo,kg,Frutas cítricos,2020,11,0.6,636
Limón,Turquía,kg,Frutas cítricos,2018,11,1.2,1690
Limón,Turquía,kg,Frutas cítricos,2018,12,1.070588235,10953
Limón,Turquía,kg,Frutas cítricos,2020,2,0.8,532
Limón,Turquía,kg,Frutas cítricos,2020,3,0.8,456
Limón,Uruguay,kg,Frutas cítricos,2018,8,1.3,44912
Limón,Uruguay,kg,Frutas cítricos,2018,10,1.2,5110
Limón,Uruguay,kg,Frutas cítricos,2019,8,1.05,92160
Limón,USA,kg,Frutas cítricos,2018,1,1,1900
Limón,USA,kg,Frutas cítricos,2018,2,0.95,2875
Limón,USA,kg,Frutas cítricos,2018,3,1,1454
Limón,USA,kg,Frutas cítricos,2018,4,0.94,3749
Limón,USA,kg,Frutas cítricos,2018,5,0.85,5156
Limón,USA,kg,Frutas cítricos,2018,6,1.114285714,6462
Limón,USA,kg,Frutas cítricos,2018,7,1.5375,6995
Limón,USA,kg,Frutas cítricos,2018,8,1.3125,6714
Limón,USA,kg,Frutas cítricos,2018,9,1.5125,6851
Limón,USA,kg,Frutas cítricos,2018,10,1.41875,7333
Limón,USA,kg,Frutas cítricos,2018,11,1.27,4155
Limón,USA,kg,Frutas cítricos,2018,12,1.07,4921
Limón,USA,kg,Frutas cítricos,2019,1,0.95,947
Limón,USA,kg,Frutas cítricos,2019,2,0.85,981
Limón,USA,kg,Frutas cítricos,2019,3,0.75,3047
Limón,USA,kg,Frutas cítricos,2019,4,0.8375,3209
Limón,USA,kg,Frutas cítricos,2019,5,0.78,4242
Limón,USA,kg,Frutas cítricos,2019,6,0.75,3813
Limón,USA,kg,Frutas cítricos,2019,7,0.792857143,5898
Limón,USA,kg,Frutas cítricos,2019,9,1.05,1734
Limón,USA,kg,Frutas cítricos,2019,10,1,4719
Limón,USA,kg,Frutas cítricos,2019,12,0.775,1913
Limón,USA,kg,Frutas cítricos,2020,2,0.8,813
Limón,USA,kg,Frutas cítricos,2020,6,0.95,957
Limón,Valencia,kg,Frutas cítricos,2018,1,0.92,3584
Limón,Valencia,kg,Frutas cítricos,2018,2,0.9,3850
Limón,Valencia,kg,Frutas cítricos,2018,4,0.95,745
Limón,Valencia,kg,Frutas cítricos,2018,5,0.85,54095
Limón,Valencia,kg,Frutas cítricos,2018,6,1.11875,122059
Limón,Valencia,kg,Frutas cítricos,2018,7,1.468181818,43233
Limón,Valencia,kg,Frutas cítricos,2018,8,1.32,3615
Limón,Valencia,kg,Frutas cítricos,2018,9,1.546153846,39585
Limón,Valencia,kg,Frutas cítricos,2018,10,1.458333333,51729
Limón,Valencia,kg,Frutas cítricos,2018,11,1.283333333,20516
Limón,Valencia,kg,Frutas cítricos,2018,12,1,900
Limón,Valencia,kg,Frutas cítricos,2019,1,1.0125,3395
Limón,Valencia,kg,Frutas cítricos,2019,3,0.75,1956
Limón,Valencia,kg,Frutas cítricos,2019,4,0.8375,17549
Limón,Valencia,kg,Frutas cítricos,2019,5,0.75,7380
Limón,Valencia,kg,Frutas cítricos,2019,6,0.75,42534
Limón,Valencia,kg,Frutas cítricos,2019,7,0.761111111,80929
Limón,Valencia,kg,Frutas cítricos,2019,8,1.05,44314
Limón,Valencia,kg,Frutas cítricos,2019,9,1.1,12873
Limón,Valencia,kg,Frutas cítricos,2019,10,1,1839
Limón,Valencia,kg,Frutas cítricos,2019,11,0.95,53376
Limón,Valencia,kg,Frutas cítricos,2019,12,0.8,9734
Limón,Valencia,kg,Frutas cítricos,2020,1,0.85,20928
Limón,Valencia,kg,Frutas cítricos,2020,2,0.8,4036
Limón,Valencia,kg,Frutas cítricos,2020,3,0.95,5602
Limón,Valencia,kg,Frutas cítricos,2020,4,1.327777778,7961
Limón,Valencia,kg,Frutas cítricos,2020,5,1.225,14887
Limón,Valencia,kg,Frutas cítricos,2020,6,1.025,27002
Limón,Valencia,kg,Frutas cítricos,2020,7,0.985714286,9171
Limón,Valencia,kg,Frutas cítricos,2020,8,1.05,10448
Limón,Valencia,kg,Frutas cítricos,2020,9,1.05,9257
Limón,Valencia,kg,Frutas cítricos,2020,10,0.9,7285
Limón,Vizcaya,kg,Frutas cítricos,2018,7,1.5,2601
Limón,Vizcaya,kg,Frutas cítricos,2018,8,1.2,7776
Limón,Zaragoza,kg,Frutas cítricos,2018,8,1.25,2596
Limón,Zaragoza,kg,Frutas cítricos,2018,10,1.2,900
Limón,Zaragoza,kg,Frutas cítricos,2019,3,0.733333333,4428
Limón,Zaragoza,kg,Frutas cítricos,2019,4,0.85,5328
Limón,Zaragoza,kg,Frutas cítricos,2019,5,0.775,11614
Limón,Zaragoza,kg,Frutas cítricos,2019,6,0.75,3630
Limón,Zaragoza,kg,Frutas cítricos,2019,7,0.75,517
Limón,Zaragoza,kg,Frutas cítricos,2019,8,0.95,618
Mandarina clementina,Álava,kg,Frutas cítricos,2020,7,1.8,3485
Mandarina clementina,Álava,kg,Frutas cítricos,2020,8,1.8,2418
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,2,0.722222222,49749
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,3,0.666666667,49176
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,4,0.825,12049
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,5,0.95,1550
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,9,1,36990
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,10,1.0275,480034
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,11,0.764705882,149369
Mandarina clementina,Alicante,kg,Frutas cítricos,2018,12,0.646666667,61474
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,1,0.65,13802
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,2,0.9,164188
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,3,0.9,765473
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,4,0.9,85820
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,5,0.9,31739
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,9,1.3875,91716
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,10,1.236363636,399747
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,11,1.041666667,218897
Mandarina clementina,Alicante,kg,Frutas cítricos,2019,12,0.9625,248143
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,1,0.944444444,415601
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,2,0.908333333,22095
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,3,0.963636364,18482
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,4,1.07,22218
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,8,1.85,10620
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,9,1.8,96155
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,10,1.477777778,99625
Mandarina clementina,Alicante,kg,Frutas cítricos,2020,11,1.323529412,104254
Mandarina clementina,Almería,kg,Frutas cítricos,2018,2,0.71,76089
Mandarina clementina,Almería,kg,Frutas cítricos,2018,3,0.667647059,17913
Mandarina clementina,Almería,kg,Frutas cítricos,2018,4,0.85,16193
Mandarina clementina,Almería,kg,Frutas cítricos,2018,5,0.857692308,13886
Mandarina clementina,Almería,kg,Frutas cítricos,2018,6,0.814285714,15910
Mandarina clementina,Almería,kg,Frutas cítricos,2018,7,0.783333333,22150
Mandarina clementina,Almería,kg,Frutas cítricos,2018,8,0.85,5160
Mandarina clementina,Almería,kg,Frutas cítricos,2018,9,0.959090909,10310
Mandarina clementina,Almería,kg,Frutas cítricos,2018,10,1.020588235,35129
Mandarina clementina,Almería,kg,Frutas cítricos,2018,11,0.783333333,81321
Mandarina clementina,Almería,kg,Frutas cítricos,2018,12,0.63125,131091
Mandarina clementina,Almería,kg,Frutas cítricos,2019,1,0.625,62529
Mandarina clementina,Almería,kg,Frutas cítricos,2019,2,0.9,51655
Mandarina clementina,Almería,kg,Frutas cítricos,2019,3,0.9,215975
Mandarina clementina,Almería,kg,Frutas cítricos,2019,4,0.9,123231
Mandarina clementina,Almería,kg,Frutas cítricos,2019,5,0.9,25323
Mandarina clementina,Almería,kg,Frutas cítricos,2019,6,1.225,23750
Mandarina clementina,Almería,kg,Frutas cítricos,2019,7,1.3,21100
Mandarina clementina,Almería,kg,Frutas cítricos,2019,8,1.25,16990
Mandarina clementina,Almería,kg,Frutas cítricos,2019,9,1.346666667,64350
Mandarina clementina,Almería,kg,Frutas cítricos,2019,10,1.3,36157
Mandarina clementina,Almería,kg,Frutas cítricos,2019,11,1.017857143,95056
Mandarina clementina,Almería,kg,Frutas cítricos,2019,12,0.991666667,9904
Mandarina clementina,Almería,kg,Frutas cítricos,2020,1,0.945833333,93748
Mandarina clementina,Almería,kg,Frutas cítricos,2020,2,0.9,7649
Mandarina clementina,Almería,kg,Frutas cítricos,2020,3,1,3756
Mandarina clementina,Almería,kg,Frutas cítricos,2020,4,1.1,579
Mandarina clementina,Almería,kg,Frutas cítricos,2020,6,2,419
Mandarina clementina,Almería,kg,Frutas cítricos,2020,9,1.8,2017
Mandarina clementina,Almería,kg,Frutas cítricos,2020,10,1.6,30970
Mandarina clementina,Almería,kg,Frutas cítricos,2020,11,1.316666667,23036
Mandarina clementina,Badajoz,kg,Frutas cítricos,2018,1,0.711538462,60290
Mandarina clementina,Badajoz,kg,Frutas cítricos,2018,2,0.6875,175737
Mandarina clementina,Badajoz,kg,Frutas cítricos,2018,4,0.7,3000
Mandarina clementina,Badajoz,kg,Frutas cítricos,2018,10,0.991666667,11423
Mandarina clementina,Badajoz,kg,Frutas cítricos,2018,11,0.7,1888
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,1,0.633333333,6473
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,2,0.9,8488
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,3,0.9,96486
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,4,0.9,10583
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,10,1.2,1861
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,11,0.95,61964
Mandarina clementina,Badajoz,kg,Frutas cítricos,2019,12,0.9,4435
Mandarina clementina,Badajoz,kg,Frutas cítricos,2020,1,0.95,38987
Mandarina clementina,Badajoz,kg,Frutas cítricos,2020,2,0.9,75286
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,2,0.711538462,26589
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,3,0.65,26750
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,5,0.9,1219
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,8,0.85,941
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,9,1,115
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,10,1.016666667,40747
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,11,0.75,87759
Mandarina clementina,Barcelona,kg,Frutas cítricos,2018,12,0.645454545,65776
Mandarina clementina,Barcelona,kg,Frutas cítricos,2019,1,0.64,33637
Mandarina clementina,Barcelona,kg,Frutas cítricos,2019,4,0.9,8260
Mandarina clementina,Barcelona,kg,Frutas cítricos,2019,6,1.3,1285
Mandarina clementina,Barcelona,kg,Frutas cítricos,2019,12,0.958333333,21932
Mandarina clementina,Barcelona,kg,Frutas cítricos,2020,2,0.9,25192
Mandarina clementina,Cáceres,kg,Frutas cítricos,2020,6,2,872
Mandarina clementina,Cáceres,kg,Frutas cítricos,2020,7,2,186
Mandarina clementina,Cádiz,kg,Frutas cítricos,2019,5,0.9,888
Mandarina clementina,Cádiz,kg,Frutas cítricos,2019,6,1.3,1548
Mandarina clementina,Cádiz,kg,Frutas cítricos,2019,7,1.3,72
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,1,0.702380952,3137511
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,2,0.695,933504
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,3,0.65952381,379490
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,4,0.85,262579
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,5,0.873684211,106264
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,6,0.825,7655
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,7,0.75,7533
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,8,0.85,2169
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,9,0.97,52288
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,10,1.022727273,893575
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,11,0.769047619,2259928
Mandarina clementina,Castellón,kg,Frutas cítricos,2018,12,0.630555556,2425339
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,1,0.630769231,1414987
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,2,0.9,179417
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,3,0.9,422351
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,4,0.9,326232
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,5,0.9,176932
Mandarina clementina,Castellón,kg,Frutas cítricos,2019,6,1.233333333,11899
